protein_a,protein_b,similarity_bf,similarity_cc,similarity_mf,similarity_avg
YLR249W,YLR120C,0.335,0.409,0.191,0.3116666666666667
YLR249W,YLR128W,0.484,0.486,0.403,0.45766666666666667
YLR249W,YLR128W,0.484,0.486,0.403,0.45766666666666667
YLR249W,YLR129W,0.326,0.595,0.878,0.5996666666666667
YLR249W,YLR129W,0.326,0.595,0.878,0.5996666666666667
YLR249W,YLR130C,0.295,0.578,0.195,0.35600000000000004
YLR249W,YLR130C,0.295,0.578,0.195,0.35600000000000004
YLR249W,YLR131C,0.43,0.414,0.495,0.4463333333333333
YLR249W,YLR131C,0.43,0.414,0.495,0.4463333333333333
YLR249W,YLR132C,0.406,0.571,0.217,0.39799999999999996
YLR249W,YLR132C,0.406,0.571,0.217,0.39799999999999996
YLR249W,YLR135W,0.377,0.676,0.5,0.5176666666666666
YLR249W,YLR135W,0.377,0.676,0.5,0.5176666666666666
YLR249W,YLR166C,0.28,0.668,0.621,0.523
YLR249W,YLR166C,0.28,0.668,0.621,0.523
YLR249W,YLR253W,0.289,0.449,0.448,0.3953333333333333
YLR249W,YLR253W,0.289,0.449,0.448,0.3953333333333333
YLR249W,YLR254C,0.216,0.705,0.451,0.4573333333333333
YLR249W,YLR254C,0.216,0.705,0.451,0.4573333333333333
YLR249W,YLR258W,0.369,0.735,0.242,0.4486666666666667
YLR249W,YLR258W,0.369,0.735,0.242,0.4486666666666667
YLR249W,YLR259C,0.393,0.641,0.649,0.561
YLR249W,YLR259C,0.393,0.641,0.649,0.561
YLR249W,YLR260W,0.377,0.588,0.245,0.4033333333333333
YLR249W,YLR260W,0.377,0.588,0.245,0.4033333333333333
YLR249W,YLR284C,0.291,0.47,0.257,0.33933333333333326
YLR249W,YLR284C,0.291,0.47,0.257,0.33933333333333326
YLR249W,YLR286C,0.366,0.454,0.322,0.3806666666666667
YLR249W,YLR286C,0.366,0.454,0.322,0.3806666666666667
YLR249W,YLR288C,0.397,0.569,0.754,0.5733333333333334
YLR249W,YLR288C,0.397,0.569,0.754,0.5733333333333334
YLR249W,YLR289W,0.573,0.743,0.511,0.609
YLR249W,YLR289W,0.573,0.743,0.511,0.609
YLR249W,YLR291C,0.776,0.802,0.519,0.699
YLR249W,YLR291C,0.776,0.802,0.519,0.699
YLR249W,YLR292C,0.255,0.531,0.245,0.34366666666666673
YLR249W,YLR292C,0.255,0.531,0.245,0.34366666666666673
YLR249W,YLR293C,0.554,0.483,0.364,0.4669999999999999
YLR249W,YLR293C,0.554,0.483,0.364,0.4669999999999999
YLR249W,YLR294C,0.259,0.405,0.092,0.252
YLR249W,YLR294C,0.259,0.405,0.092,0.252
YLR250W,YLR250W,1,1,1,1
YLR250W,YLR250W,1,1,1,1
YLR250W,YLR251W,0.308,0.552,0.158,0.3393333333333333
YLR250W,YLR251W,0.308,0.552,0.158,0.3393333333333333
YLR250W,YLR189C,0.34,0.768,0.285,0.4643333333333333
YLR250W,YLR189C,0.34,0.768,0.285,0.4643333333333333
YLR250W,YLR190W,0.263,0.656,0.764,0.561
YLR250W,YLR190W,0.263,0.656,0.764,0.561
YLR250W,YLR214W,0.326,0.639,0.407,0.45733333333333337
YLR250W,YLR214W,0.326,0.639,0.407,0.45733333333333337
YLR250W,YLR215C,0.16,0.424,0.764,0.4493333333333333
YLR250W,YLR215C,0.16,0.424,0.764,0.4493333333333333
YLR250W,YLR218C,0.321,0.669,0.59,0.5266666666666667
YLR250W,YLR218C,0.321,0.669,0.59,0.5266666666666667
YLR250W,YLR221C,0.117,0.437,0.367,0.307
YLR250W,YLR221C,0.117,0.437,0.367,0.307
YLR250W,YLR223C,0.095,0.594,0.481,0.38999999999999996
YLR250W,YLR223C,0.095,0.594,0.481,0.38999999999999996
YLR250W,YLR224W,0.119,0.392,0.59,0.367
YLR250W,YLR224W,0.119,0.392,0.59,0.367
YLR250W,YLR226W,0.077,0.537,0.367,0.327
YLR250W,YLR226W,0.077,0.537,0.367,0.327
YLR250W,YLR227C,0.174,0.486,0.34,0.3333333333333333
YLR250W,YLR227C,0.174,0.486,0.34,0.3333333333333333
YLR250W,YLR229C,0.17,0.577,0.764,0.5036666666666667
YLR250W,YLR229C,0.17,0.577,0.764,0.5036666666666667
YLR250W,YLR230W,0.058,0.442,0.253,0.251
YLR250W,YLR230W,0.058,0.442,0.253,0.251
YLR250W,YLR167W,0.177,0.468,0.764,0.4696666666666667
YLR250W,YLR167W,0.177,0.468,0.764,0.4696666666666667
YLR250W,YLR168C,0.22,0.681,0.158,0.353
YLR250W,YLR168C,0.22,0.681,0.158,0.353
YLR250W,YLR191W,0.431,0.546,0.764,0.5803333333333334
YLR250W,YLR191W,0.431,0.546,0.764,0.5803333333333334
YLR250W,YLR192C,0.116,0.589,0.481,0.3953333333333333
YLR250W,YLR192C,0.116,0.589,0.481,0.3953333333333333
YLR250W,YLR193C,0.299,0.679,0.181,0.38633333333333336
YLR250W,YLR193C,0.299,0.679,0.181,0.38633333333333336
YLR250W,YLR196W,0.105,0.458,0.367,0.31
YLR250W,YLR196W,0.105,0.458,0.367,0.31
YLR250W,YLR197W,0.05,0.462,0.367,0.293
YLR250W,YLR197W,0.05,0.462,0.367,0.293
YLR250W,YLR198C,0.047,0.445,0.298,0.26333333333333336
YLR250W,YLR198C,0.047,0.445,0.298,0.26333333333333336
YLR250W,YLR199C,0.064,0.73,0.125,0.30633333333333335
YLR250W,YLR199C,0.064,0.73,0.125,0.30633333333333335
YLR250W,YLR200W,0.134,0.183,0.59,0.30233333333333334
YLR250W,YLR200W,0.134,0.183,0.59,0.30233333333333334
YLR250W,YLR203C,0.171,0.621,0.34,0.37733333333333335
YLR250W,YLR203C,0.171,0.621,0.34,0.37733333333333335
YLR250W,YLR206W,0.511,0.736,0.59,0.6123333333333333
YLR250W,YLR206W,0.511,0.736,0.59,0.6123333333333333
YLR250W,YLR207W,0.329,0.781,0.764,0.6246666666666667
YLR250W,YLR207W,0.329,0.781,0.764,0.6246666666666667
YLR250W,YLR208W,0.423,0.822,0.407,0.5506666666666666
YLR250W,YLR208W,0.423,0.822,0.407,0.5506666666666666
YLR250W,YLR170C,0.798,0.713,0.59,0.7003333333333334
YLR250W,YLR170C,0.798,0.713,0.59,0.7003333333333334
YLR250W,YLR174W,0.128,0.656,0.59,0.458
YLR250W,YLR174W,0.128,0.656,0.59,0.458
YLR250W,YLR175W,0.072,0.487,0.367,0.30866666666666664
YLR250W,YLR175W,0.072,0.487,0.367,0.30866666666666664
YLR250W,YLR176C,0.091,0.502,0.764,0.4523333333333333
YLR250W,YLR176C,0.091,0.502,0.764,0.4523333333333333
YLR250W,YLR178C,0.091,0.566,0.145,0.2673333333333333
YLR250W,YLR178C,0.091,0.566,0.145,0.2673333333333333
YLR250W,YLR179C,0.095,0.451,0.262,0.26933333333333337
YLR250W,YLR179C,0.095,0.451,0.262,0.26933333333333337
YLR250W,YLR180W,0.115,0.888,0.764,0.5890000000000001
YLR250W,YLR180W,0.115,0.888,0.764,0.5890000000000001
YLR250W,YLR181C,0.514,0.631,0.214,0.453
YLR250W,YLR181C,0.514,0.631,0.214,0.453
YLR250W,YLR182W,0.099,0.535,0.481,0.37166666666666665
YLR250W,YLR182W,0.099,0.535,0.481,0.37166666666666665
YLR250W,YLR183C,0.101,0.471,0.59,0.3873333333333333
YLR250W,YLR183C,0.101,0.471,0.59,0.3873333333333333
YLR250W,YLR185W,0.094,0.467,0.764,0.4416666666666667
YLR250W,YLR185W,0.094,0.467,0.764,0.4416666666666667
YLR250W,YLR186W,0.066,0.463,0.367,0.2986666666666667
